optimization_step,energy_eV,energy_relative_to_start_eV
197,-231.15757810952573,-0.9376641232689167
198,-231.15758155812557,-0.9376675718687579
199,-231.15758638685782,-0.9376724006010022
200,-231.15759228154906,-0.937678295292244
201,-231.15759896890546,-0.9376849826486477
202,-231.15760629841526,-0.9376923121584468
203,-231.1576142878685,-0.9377003016116987
204,-231.15762409681327,-0.937710110556452
205,-231.1576364711064,-0.9377224848495871
206,-231.15765237443975,-0.937738388182936
207,-231.15767276929307,-0.9377587830362586
208,-231.15769833675483,-0.9377843504980206
209,-231.157729474681,-0.9378154884241781
210,-231.15776696524455,-0.9378529789877348
211,-231.15781286554358,-0.9378988792867631
212,-231.15786997292628,-0.9379559866694649
213,-231.1579399091322,-0.9380259228753971
214,-231.15802391934773,-0.9381099330909137
215,-231.1581263042878,-0.9382123180309918
216,-231.15825078975013,-0.9383368034933142
217,-231.15839963069993,-0.9384856444431193
218,-231.1585795580147,-0.9386655717578947
219,-231.15879326955883,-0.9388792833020148
220,-231.15904805712614,-0.9391340708693292
221,-231.15934839845113,-0.9394344121943163
222,-231.15969914870885,-0.9397851624520399
223,-231.16009972255966,-0.9401857363028512
224,-231.16051374501967,-0.9405997587628576
225,-231.16072661769306,-0.9408126314362448
226,-231.16106020694144,-0.9411462206846295
227,-231.16082597836157,-0.9409119921047591
228,-231.16094052641103,-0.9410265401542119
229,-231.16106624938863,-0.9411522631318121
230,-231.1610943755668,-0.9411803893099773
231,-231.1610959004529,-0.9411819141960791
232,-231.16109873371198,-0.9411847474551678
233,-231.1611024958383,-0.9411885095814796
234,-231.1611067429218,-0.9411927566649751
235,-231.16111109234816,-0.9411971060913515
236,-231.16111534655528,-0.9412013602984644
237,-231.16111956549474,-0.9412055792379306
