site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_N,flipped,5,2.25,-227.45411648400938,1.9932016597671947
atop_N,flipped,6,1.9,-223.75682336916907,5.690494774607501
atop_N,flipped,7,1.6,-219.12932699215838,10.317991151618187
atop_N,flipped,8,1.3,-210.40109451829602,19.04622362548055
bridge_Si_N,upright,0,6.5,-229.44731814377656,1.4210854715202004e-14
bridge_Si_N,upright,1,5.0,-229.44731814377656,1.4210854715202004e-14
bridge_Si_N,upright,2,4.0,-229.3740057108211,0.0733124329554613
bridge_Si_N,upright,3,3.25,-229.3860156274311,0.06130251634546369
bridge_Si_N,upright,4,2.75,-229.35038955555876,0.09692858821780703
bridge_Si_N,upright,5,2.25,-228.8559620574336,0.5913560863429694
bridge_Si_N,upright,6,1.9,-227.56052268758953,1.8867954561870448
bridge_Si_N,upright,7,1.6,-224.80392664155005,4.643391502226521
bridge_Si_N,upright,8,1.3,-218.90297485070676,10.544343293069815
bridge_Si_N,parallel,0,6.5,-229.44731814377656,1.4210854715202004e-14
bridge_Si_N,parallel,1,5.0,-229.44731814377656,1.4210854715202004e-14
bridge_Si_N,parallel,2,4.0,-229.39403410075033,0.05328404302623824
bridge_Si_N,parallel,3,3.25,-229.3627122665069,0.08460587726968072
bridge_Si_N,parallel,4,2.75,-229.345373413551,0.1019447302255827
bridge_Si_N,parallel,5,2.25,-229.25053499609209,0.19678314768448502
bridge_Si_N,parallel,6,1.9,-228.40145596843087,1.0458621753457038
bridge_Si_N,parallel,7,1.6,-224.8147699630743,4.632548180702273
bridge_Si_N,parallel,8,1.3,-211.96407410517048,17.483244038606088
bridge_Si_N,flipped,0,6.5,-229.44731814377656,1.4210854715202004e-14
bridge_Si_N,flipped,1,5.0,-229.44731814377656,1.4210854715202004e-14
bridge_Si_N,flipped,2,4.0,-229.3703291408363,0.076989002940266
bridge_Si_N,flipped,3,3.25,-229.40526629465603,0.04205184912053994
bridge_Si_N,flipped,4,2.75,-229.28205252190037,0.16526562187620186
bridge_Si_N,flipped,5,2.25,-227.49845937735023,1.9488587664263406
bridge_Si_N,flipped,6,1.9,-224.1060721077776,5.341246035998964
bridge_Si_N,flipped,7,1.6,-219.00239802524248,10.444920118534085
bridge_Si_N,flipped,8,1.3,-208.04578860652805,21.40152953724852
