site,orientation,image,height_A,energy_eV,interaction_energy_eV
hollow,parallel,6,1.9,-208.58172199731126,-0.3655313479032607
hollow,parallel,7,1.6,-208.50060513480133,-0.2844144853933308
hollow,parallel,8,1.3,-208.32726727290805,-0.11107662350004333
hollow,flipped,0,6.5,-208.21619064940802,-1.7763568394002505e-14
hollow,flipped,1,5.0,-208.21619064940802,-1.7763568394002505e-14
hollow,flipped,2,4.0,-208.35956007186888,-0.14336942246088213
hollow,flipped,3,3.25,-208.56750195127785,-0.3513113018698455
hollow,flipped,4,2.75,-208.5738043348911,-0.35761368548309136
hollow,flipped,5,2.25,-208.16331705620854,0.052873593199461055
hollow,flipped,6,1.9,-207.13438681166218,1.0818038377458201
hollow,flipped,7,1.6,-205.8970056975625,2.3191849518455108
hollow,flipped,8,1.3,-204.46652863657764,3.749662012830367
