recipe_id,energy_ev,dose_s,ion_s,temperature_k,epc_nm,data_origin
144,75.80754103009544,5.022542961120808,4.621724458407441,362.37428467406494,0.22638151119625438,synthetic_uncalibrated_model
145,86.3165528707336,5.665054852260272,1.501386870038138,365.8086714962221,0.1657196845346528,synthetic_uncalibrated_model
146,81.65943024849442,0.6147651586381465,3.016614431436431,424.73277630863424,0.12002340331967853,synthetic_uncalibrated_model
147,10.12175628519987,5.36329432214902,0.3709052693590885,302.15854355170495,0.0,synthetic_uncalibrated_model
148,33.61056140596783,1.4905930138109886,3.775966026540008,415.3366296720087,0.0860748965455207,synthetic_uncalibrated_model
149,58.73296927622451,2.8042140523288315,0.3074480822532957,405.32800813082895,0.06471285365619334,synthetic_uncalibrated_model
150,9.617776367368565,4.989161998993461,3.9489673744031775,320.4056266825493,0.0,synthetic_uncalibrated_model
151,78.40042164208943,4.49506498278629,2.76786764441266,466.1022698008642,0.16696458224399902,synthetic_uncalibrated_model
152,54.395201379942755,3.108423700359568,2.812972824112738,397.48439879636567,0.14285925934046517,synthetic_uncalibrated_model
153,67.3187416296582,4.051120847001844,5.767675647790923,451.7818784742587,0.20928999398323334,synthetic_uncalibrated_model
154,19.718323095526245,5.341224534208558,4.225212199298902,440.43237101287525,0.08939983856817257,synthetic_uncalibrated_model
155,11.977276814980474,2.246975286016426,1.6211145783691359,432.19182271475523,0.0,synthetic_uncalibrated_model
156,65.45089771894011,1.5340751224577773,2.2234905457303946,334.08235833986606,0.12236981555702864,synthetic_uncalibrated_model
157,20.344918397128488,4.9876630486466755,5.537730532266456,389.4724198535313,0.11446679757412043,synthetic_uncalibrated_model
158,56.132045285202125,3.5219240859829815,0.5507843454622433,407.4501850331921,0.0914414345552016,synthetic_uncalibrated_model
159,24.077782964248843,2.11125287515668,4.908480236321232,281.5648436424384,0.10172496921430424,synthetic_uncalibrated_model
160,59.043493243452026,4.309222377345354,5.713283963406261,376.8282232096931,0.1956752752787433,synthetic_uncalibrated_model
161,74.77591276593337,0.22696217302312344,2.1137142210114397,463.5563431505699,0.06302102530294396,synthetic_uncalibrated_model
162,70.18858168238623,2.8166077434067733,4.5186601567896565,423.8434961733632,0.1937259227345337,synthetic_uncalibrated_model
163,37.027078347472475,1.7705561073379328,0.33788295686893843,328.85826003096923,0.042520116534512514,synthetic_uncalibrated_model
164,81.49474260325995,4.289779353627539,1.4819621851854956,376.65836747682994,0.15773811684494465,synthetic_uncalibrated_model
165,70.63272457780415,1.6212571558552702,1.8484114251163473,452.56868687742383,0.11637729547936754,synthetic_uncalibrated_model
166,42.678451223199126,0.8321450022043249,3.960628943731626,353.3154971822718,0.0679025911507537,synthetic_uncalibrated_model
167,37.657424127234876,4.247849888302814,4.699094910756744,329.7591621522175,0.12918853809923014,synthetic_uncalibrated_model
168,13.072559984578284,2.4353673833106173,1.6461641221292878,499.6566598631731,0.0,synthetic_uncalibrated_model
169,67.69340810678119,5.7716963359577225,3.6230974695340463,476.72353924269925,0.15989063115046054,synthetic_uncalibrated_model
170,29.71418233231151,2.3755879696478606,3.2718007212383062,283.5205757857349,0.10672941469915659,synthetic_uncalibrated_model
171,6.646988300165795,2.6303404722831947,2.09871087586624,377.70238622069684,0.0,synthetic_uncalibrated_model
172,38.04225662467435,3.3560324574809632,2.858012990438682,338.7115870860034,0.12122234584867997,synthetic_uncalibrated_model
173,71.81641033815067,5.469453241672351,1.9251553998034439,333.682495299765,0.16408045586441378,synthetic_uncalibrated_model
174,10.836646233959833,2.6170201674107507,2.423912282389366,475.4917323427409,0.0,synthetic_uncalibrated_model
175,47.86852621454143,0.8125481677616467,4.915132542668923,362.39932881827053,0.08540640545895206,synthetic_uncalibrated_model
176,69.03464941666839,2.4557341827570696,2.7089178102762856,451.6180563222503,0.14660322354085054,synthetic_uncalibrated_model
177,34.645443644536215,4.282321797333823,0.7165115380081258,322.7176729870763,0.07579268141571538,synthetic_uncalibrated_model
178,81.2880263018396,2.365936262593166,1.7827278369058224,404.3308741562769,0.14719109983164824,synthetic_uncalibrated_model
179,44.271781124910234,1.0635006895683214,2.531945253772772,347.62446853657195,0.07847571554588145,synthetic_uncalibrated_model
180,45.78769965198596,4.811021841379902,2.6163790350992757,280.1095824231171,0.13868592222299148,synthetic_uncalibrated_model
181,36.14654413375219,5.674403719079469,2.590148488035186,347.94081623645945,0.12852070947016792,synthetic_uncalibrated_model
182,84.88557494711792,0.5241833696222127,3.365003866528499,366.1496066147055,0.12952737352627275,synthetic_uncalibrated_model
183,43.36804540251436,1.1264725156664697,3.7053083208349915,325.0796870752846,0.08314833863233495,synthetic_uncalibrated_model
184,50.98203204442637,2.8061322699570743,0.36447135202994374,398.0879750685363,0.06502845901908794,synthetic_uncalibrated_model
185,44.90597139644718,5.554745797073025,2.760671310809065,420.5614572085565,0.13493282057469191,synthetic_uncalibrated_model
186,28.999464300477516,5.969045883340236,3.6876305528442477,404.85476270887887,0.12627694059796835,synthetic_uncalibrated_model
187,73.8802857918238,5.506161352083333,0.8068759627914673,312.96119436108086,0.13166926642138088,synthetic_uncalibrated_model
188,27.988132069700338,4.280876173324401,2.444035345627396,411.04242782407175,0.11044874724344045,synthetic_uncalibrated_model
189,39.980929556134114,4.512136408876032,4.006375351853004,475.6979078825311,0.09658377308421146,synthetic_uncalibrated_model
190,17.12512635900007,4.559353594075149,5.935112425117668,304.00136592242177,0.08034201711189554,synthetic_uncalibrated_model
191,46.00754395228269,4.418394865060365,3.6705539307491732,441.39968692069374,0.13278825062007638,synthetic_uncalibrated_model
192,40.73256750372491,0.9806496873068588,2.7644468580171973,463.60712239963505,0.060635588310703425,synthetic_uncalibrated_model
193,27.08858237120725,3.570211995003606,5.11845020160689,480.88678191380484,0.08203913559196863,synthetic_uncalibrated_model
194,57.03305050723967,2.7703222200761672,2.0693944505395514,462.1415507472671,0.11962212637318992,synthetic_uncalibrated_model
195,40.107028223603734,2.8297312298053408,4.177201831338193,377.50665200684733,0.11749294857005355,synthetic_uncalibrated_model
196,52.37702753653381,0.6353190764492258,5.679053310512613,432.3608281723823,0.09427433718782174,synthetic_uncalibrated_model
197,62.65309249282458,2.5320204272164824,2.7486385501460378,433.1076450828531,0.14379656653346873,synthetic_uncalibrated_model
198,60.13134789332986,3.152157998164264,4.625787103236429,360.60150749409434,0.17751708674843725,synthetic_uncalibrated_model
199,17.762056176131715,4.700494048396061,0.9012747603532666,304.3467333808959,0.0224558326338902,synthetic_uncalibrated_model
200,60.95269059256619,2.1680001944068197,5.802819552051515,406.8870501170492,0.18037760642838374,synthetic_uncalibrated_model
201,43.948800722888556,2.584534194310892,1.16347918383328,463.1987188315387,0.08741287650207163,synthetic_uncalibrated_model
202,35.889130888761116,4.490441535789068,0.21666903201466634,400.68758604579654,0.03152287942941773,synthetic_uncalibrated_model
203,82.94447944593162,0.21871353292934775,1.9781375076036236,309.0094222451304,0.06926506938207427,synthetic_uncalibrated_model
204,80.29056827990458,0.5011075238190047,5.021052594488237,484.6777096723315,0.15419423125224363,synthetic_uncalibrated_model
205,42.954273883254,3.390525403102428,4.073720933681666,307.4106453539391,0.13116226513038665,synthetic_uncalibrated_model
206,31.067851357414156,2.1497052863259047,2.4715296115061904,385.26101520538793,0.09889869331999396,synthetic_uncalibrated_model
207,15.108818231855023,3.5307381297390834,0.1956290176303494,357.31401880253424,0.00021966211616212,synthetic_uncalibrated_model
208,12.670001427611076,4.434717294310245,2.2135053611218702,485.3064633020092,0.0,synthetic_uncalibrated_model
