site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_O,upright,6,1.9,-283.1547734637707,-0.16077153262937927
atop_O,upright,7,1.6,-282.9065465360299,0.08745539511142297
atop_O,upright,8,1.3,-282.5907128717893,0.40328905935200865
atop_O,parallel,0,6.5,-283.2558215924791,7.105427357601002e-15
atop_O,parallel,1,5.0,-283.2558215924791,7.105427357601002e-15
atop_O,parallel,2,4.0,-283.2671161480046,-0.011294555525516614
atop_O,parallel,3,3.25,-283.3446280353717,-0.08880644289262563
atop_O,parallel,4,2.75,-283.3985754900424,-0.1427538975632885
atop_O,parallel,5,2.25,-283.44336063086854,-0.18753903838943842
atop_O,parallel,6,1.9,-283.40044282482563,-0.14462123234653035
atop_O,parallel,7,1.6,-283.204707783504,0.051113808975124186
atop_O,parallel,8,1.3,-282.845570667366,0.4102509251130826
atop_O,flipped,0,6.5,-282.9940019311413,3.552713678800501e-15
atop_O,flipped,1,5.0,-282.9940019311413,3.552713678800501e-15
atop_O,flipped,2,4.0,-283.0378099629796,-0.043808031838292294
atop_O,flipped,3,3.25,-283.2057947618471,-0.21179283070574328
atop_O,flipped,4,2.75,-283.35683065285593,-0.3628287217146031
atop_O,flipped,5,2.25,-283.41460958835484,-0.42060765721350535
atop_O,flipped,6,1.9,-283.14765881781534,-0.15365688667401045
atop_O,flipped,7,1.6,-282.7867942158447,0.20720771529665072
atop_O,flipped,8,1.3,-282.09916263985366,0.8948392912876706
bridge_Si_O,upright,0,6.5,-282.9940019311413,3.552713678800501e-15
bridge_Si_O,upright,1,5.0,-282.9940019311413,3.552713678800501e-15
bridge_Si_O,upright,2,4.0,-283.0189861551059,-0.024984223964562347
bridge_Si_O,upright,3,3.25,-283.09860233122436,-0.10460040008302585
bridge_Si_O,upright,4,2.75,-283.1548511743463,-0.16084924320494665
bridge_Si_O,upright,5,2.25,-283.14930685964504,-0.15530492850370692
bridge_Si_O,upright,6,1.9,-283.00009237726243,-0.006090446121103099
bridge_Si_O,upright,7,1.6,-282.6450624639263,0.3489394672150219
bridge_Si_O,upright,8,1.3,-281.9211018357159,1.0729000954254424
bridge_Si_O,parallel,0,6.5,-283.2558215924791,7.105427357601002e-15
bridge_Si_O,parallel,1,5.0,-283.2558215924791,7.105427357601002e-15
bridge_Si_O,parallel,2,4.0,-283.27113587650496,-0.01531428402585533
bridge_Si_O,parallel,3,3.25,-283.3311257006151,-0.07530410813597399
bridge_Si_O,parallel,4,2.75,-283.3772244578015,-0.12140286532240196
bridge_Si_O,parallel,5,2.25,-283.3718495696902,-0.11602797721109681
bridge_Si_O,parallel,6,1.9,-283.25317872540046,0.0026428670786415864
bridge_Si_O,parallel,7,1.6,-282.95343535753835,0.302386234940748
bridge_Si_O,parallel,8,1.3,-282.31291233165945,0.9429092608196541
bridge_Si_O,flipped,0,6.5,-282.9940019311413,3.552713678800501e-15
bridge_Si_O,flipped,1,5.0,-282.9940019311413,3.552713678800501e-15
bridge_Si_O,flipped,2,4.0,-283.02791002036827,-0.03390808922693722
bridge_Si_O,flipped,3,3.25,-283.21798917036415,-0.2239872392228186
bridge_Si_O,flipped,4,2.75,-283.33514271211646,-0.34114078097513456
bridge_Si_O,flipped,5,2.25,-283.39247532798845,-0.3984733968471197
bridge_Si_O,flipped,6,1.9,-283.0700939581985,-0.07609202705719653
bridge_Si_O,flipped,7,1.6,-282.88577753870504,0.10822439243628779
bridge_Si_O,flipped,8,1.3,-281.5015625456325,1.4924393855088205
