optimization_step,energy_eV,energy_relative_to_start_eV
151,-227.72145943274114,-0.3486201331588177
152,-227.72206221744182,-0.34922291785949255
153,-227.72167504295982,-0.34883574337749224
154,-227.72190345124926,-0.34906415166693705
155,-227.72214226152948,-0.34930296194715993
156,-227.72218013921304,-0.34934083963071316
157,-227.72218597520703,-0.3493466756247017
158,-227.7221967315914,-0.34935743200907154
159,-227.72221082198087,-0.34937152239854186
160,-227.72222643603118,-0.3493871364488541
161,-227.72224209948416,-0.34940279990183853
162,-227.72225720172418,-0.34941790214185176
163,-227.72227223965444,-0.3494329400721199
164,-227.72229037276804,-0.349451073185719
165,-227.72231431711742,-0.3494750175350987
166,-227.72234702857685,-0.3495077289945243
167,-227.72239028725812,-0.34955098767579784
168,-227.72244362250723,-0.34960432292490395
169,-227.72250562233438,-0.3496663227520571
170,-227.7225786170826,-0.34973931750027987
171,-227.72267071345607,-0.34983141387374417
172,-227.7227880874924,-0.3499487879100798
173,-227.72292873654817,-0.3500894369658454
174,-227.72309707406254,-0.35025777448021245
175,-227.7233087256135,-0.35046942603116804
176,-227.7235634398299,-0.35072414024756426
177,-227.7238740892326,-0.3510347896502708
178,-227.72425340310292,-0.35141410352059665
179,-227.72471446774648,-0.3518751681641561
180,-227.7252711149934,-0.35243181541108015
181,-227.72594848355527,-0.353109183972947
182,-227.7267659645787,-0.35392666499637926
183,-227.72774188888906,-0.35490258930673235
184,-227.72879398573633,-0.35595468615400705
185,-227.72900414416262,-0.35616484458029163
186,-227.73031735033015,-0.35747805074782946
187,-227.73033171140435,-0.3574924118220224
188,-227.73035493519217,-0.35751563560984323
189,-227.7303820776213,-0.35754277803897594
190,-227.7304144900546,-0.35757519047228925
191,-227.73045752920564,-0.3576182296233128
192,-227.73051308419087,-0.3576737846085507
193,-227.73057740610352,-0.35773810652119664
194,-227.73065456201022,-0.3578152624278914
195,-227.7307506249773,-0.35791132539497994
196,-227.73087586931752,-0.3580365697351908
197,-227.7310308660488,-0.35819156646647343
198,-227.73121996315308,-0.35838066357075604
199,-227.7314598781213,-0.3586205785389893
200,-227.73175123655972,-0.35891193697739254
201,-227.73211544031483,-0.35927614073250425
202,-227.7325586054393,-0.3597193058569701
203,-227.7331049601413,-0.36026566055898
204,-227.7337740907642,-0.3609347911818759
205,-227.73459097748025,-0.36175167789792795
206,-227.7355723924042,-0.36273309282188393
207,-227.73653316510024,-0.3636938655179165
208,-227.73530506504335,-0.3624657654610246
209,-227.7381267318591,-0.36528743227677296
210,-227.73817498924853,-0.36533568966621033
211,-227.73822904282065,-0.3653897432383246
212,-227.73825418421575,-0.36541488463342375
213,-227.73826925780975,-0.3654299582274234
214,-227.738313653138,-0.36547435355566904
215,-227.73839208256123,-0.36555278297890936
216,-227.738475069211,-0.36563576962868183
217,-227.7385479460042,-0.36570864642186507
218,-227.7386377303148,-0.3657984307324682
219,-227.73878217510588,-0.3659428755235581
220,-227.73894593668712,-0.3661066371047923
221,-227.7391281027485,-0.36628880316618506
222,-227.7393889602609,-0.3665496606785723
223,-227.73967289714238,-0.36683359756005984
224,-227.74005851796204,-0.3672192183797165
225,-227.74049223943604,-0.3676529398537127
226,-227.74105532127578,-0.36821602169345624
227,-227.74174008359176,-0.3689007840094405
228,-227.7425733432667,-0.3697340436843888
229,-227.74356956053816,-0.3707302609558383
230,-227.74435972265263,-0.37152042307030797
231,-227.7402747217725,-0.36743542219016945
232,-227.7460191030181,-0.3731798034357894
233,-227.7461939045395,-0.37335460495717143
234,-227.74634690314417,-0.37350760356184765
235,-227.74633544133212,-0.37349614174979706
236,-227.74634652436174,-0.37350722477941645
237,-227.74636607747215,-0.3735267778898219
238,-227.74638971612325,-0.37355041654092247
239,-227.74641277060203,-0.3735734710197107
240,-227.7464320812311,-0.3735927816487674
241,-227.74644755211358,-0.3736082525312554
242,-227.74646218895157,-0.37362288936924415
243,-227.7464822493937,-0.37364294981136936
244,-227.74651300547623,-0.373673705893907
245,-227.74655753357058,-0.37371823398825654
246,-227.74661398187033,-0.37377468228800126
247,-227.74667668869245,-0.3738373891101219
248,-227.7467453499475,-0.37390605036517854
249,-227.74683246189642,-0.3739931623140933
250,-227.7469496994192,-0.3741103998368658
251,-227.7470901054515,-0.3742508058691669
252,-227.74725159243252,-0.37441229285019517
253,-227.74746038556248,-0.3746210859801522
254,-227.74771291591918,-0.37487361633685623
255,-227.74801672056327,-0.37517742098094686
256,-227.7483958847364,-0.3755565851540723
257,-227.74885297196607,-0.37601367238374905
258,-227.74940921381,-0.37656991422767305
259,-227.75009449384817,-0.3772551942658424
260,-227.75092811524786,-0.3780888156655351
261,-227.75194740617684,-0.379108106594515
262,-227.75316353591018,-0.3803242363278514
263,-227.75412173824566,-0.3812824386633338
264,-227.7482896326356,-0.3754503330532657
265,-227.75600701495256,-0.3831677153702344
266,-227.75628005886358,-0.38344075928125676
267,-227.75649673642653,-0.38365743684420295
268,-227.75644335912244,-0.38360405954011867
269,-227.75646248337773,-0.3836231837954074
270,-227.75649552504296,-0.3836562254606406
271,-227.75653376910134,-0.3836944695190141
272,-227.75656797356766,-0.38372867398533117
273,-227.75659200918648,-0.38375270960415264
274,-227.75660629948936,-0.38376699990703855
275,-227.75661768610706,-0.38377838652473883
276,-227.75663659681277,-0.3837972972304442
277,-227.7566718148159,-0.3838325152335642
278,-227.75672693012444,-0.3838876305421195
279,-227.75679580387703,-0.3839565042947015
280,-227.75686574789665,-0.3840264483143301
281,-227.75693628174207,-0.38409698215974686
282,-227.75703038370176,-0.38419108411943625
283,-227.7571646044467,-0.384325304864376
284,-227.75731962902847,-0.3844803294461485
285,-227.75749080879518,-0.3846515092128584
286,-227.75772280957455,-0.3848835099922212
287,-227.75799688201,-0.3851575824276665
288,-227.75832612952507,-0.3854868299427494
289,-227.75873925684726,-0.38589995726493953
290,-227.7592359486702,-0.3863966490878852
291,-227.75983336918154,-0.38699406959921134
292,-227.76057821531316,-0.38773891573083574
293,-227.76147956310842,-0.38864026352609926
294,-227.7625751375864,-0.3897358380040714
295,-227.76381562481913,-0.3909763252368066
296,-227.76414941580356,-0.39131011622123424
297,-227.76550438203918,-0.39266508245685827
298,-227.76553931480146,-0.392700015219134
299,-227.76558405342098,-0.3927447538386559
300,-227.76561689042194,-0.3927775908396143
301,-227.76564700582884,-0.39280770624651495
302,-227.76569892789462,-0.39285962831229426
303,-227.76577762239083,-0.3929383228085044
304,-227.76586500018692,-0.3930257006045963
305,-227.7659556213024,-0.39311632172007194
306,-227.76606748177517,-0.3932281821928427
307,-227.76622784149322,-0.3933885419108947
308,-227.76641843032587,-0.39357913074354656
309,-227.76664186950683,-0.39380256992450313
310,-227.76694128977118,-0.39410199018885805
311,-227.7672875751336,-0.3944482755512695
312,-227.76773758751824,-0.3948982879359164
313,-227.76826837254134,-0.3954290729590184
314,-227.76893276718312,-0.39609346760079234
315,-227.76974867393608,-0.3969093743537542
316,-227.770742766318,-0.39790346673567
317,-227.77194080291724,-0.39910150333491856
318,-227.7730507060552,-0.400211406472863
319,-227.77036855939787,-0.397529259815542
320,-227.7746675773913,-0.40182827780898833
321,-227.77494491263258,-0.40210561305025294
322,-227.77520146921012,-0.4023621696277928
323,-227.77518194776627,-0.4023426481839465
324,-227.77519686804123,-0.40235756845891046
325,-227.77522300914762,-0.40238370956529934
326,-227.77525418329338,-0.40241488371106016
327,-227.77528381330637,-0.4024445137240491
328,-227.7753074114941,-0.4024681119117872
329,-227.77532475053056,-0.40248545094823385
330,-227.77533997364742,-0.40250067406509515
331,-227.77536104818165,-0.40252174859932666
332,-227.77539496244458,-0.4025556628622553
333,-227.7754460034036,-0.4026067038212773
334,-227.77551201651522,-0.40267271693289786
335,-227.77558483363765,-0.4027455340553274
336,-227.7756614376636,-0.40282213808126244
337,-227.7757566520636,-0.4029173524812677
338,-227.77588801490384,-0.40304871532151765
339,-227.7760477632081,-0.40320846362578777
340,-227.7762262304875,-0.4033869309051852
341,-227.77645606748388,-0.40361676790155343
342,-227.77673963696952,-0.4039003373871992
343,-227.77707120356843,-0.4042319039861013
344,-227.77749195333962,-0.40465265375729587
345,-227.7779874010679,-0.40514810148556535
346,-227.7785982660103,-0.4057589664279817
347,-227.77933986378827,-0.40650056420594183
348,-227.78023289008314,-0.407393590500817
349,-227.7812864759602,-0.40844717637787653
350,-227.78232559995655,-0.4094863003742262
351,-227.78212573756855,-0.4092864379862249
352,-227.78405563919563,-0.41121633961330417
353,-227.78407733796297,-0.4112380383806453
354,-227.78410868771175,-0.41126938812942626
355,-227.78413850442303,-0.41129920484070226
356,-227.78416956289027,-0.41133026330794564
357,-227.7842138203419,-0.4113745207595798
358,-227.78427585282935,-0.41143655324702877
359,-227.78434796944083,-0.411508669858506
360,-227.78442949370896,-0.41159019412663156
361,-227.78452780890893,-0.41168850932660916
362,-227.78466096045815,-0.4118216608758303
363,-227.78482624235062,-0.4119869427682943
364,-227.78502073617852,-0.41218143659619955
365,-227.78527289134286,-0.4124335917605322
366,-227.78557368756287,-0.4127343879805494
367,-227.78595070520015,-0.4131114056178262
368,-227.78640175599475,-0.4135624564124214
369,-227.7869613290339,-0.41412202945156196
370,-227.78763868973442,-0.41479939015209766
371,-227.7884582789685,-0.4156189793861813
372,-227.78941120629298,-0.4165719067106579
373,-227.79020731453818,-0.41736801495585496
374,-227.78814503273986,-0.41530573315753827
375,-227.79191713682644,-0.4190778372441173
376,-227.79194354071694,-0.41910424113461886
377,-227.79197730430337,-0.4191380047210487
378,-227.79200285243462,-0.41916355285229656
379,-227.79202778445762,-0.41918848487529203
380,-227.79206975657257,-0.41923045699024897
381,-227.79213154048193,-0.41929224089960826
382,-227.79219960509687,-0.4193603055145445
383,-227.79227117932066,-0.4194318797383403
384,-227.79236075076744,-0.4195214511851191
385,-227.79248729722025,-0.4196479976379237
386,-227.79263581056102,-0.4197965109786992
387,-227.79281243409434,-0.4199731345120199
388,-227.7930458104621,-0.42020651087977967
389,-227.79331563868112,-0.4204763390987978
390,-227.79366318037285,-0.4208238807905218
391,-227.79407302722979,-0.42123372764746136
392,-227.79457588140014,-0.42173658181781093
393,-227.79518641283101,-0.4223471132486907
394,-227.79591171213724,-0.4230724125549159
395,-227.7966976139587,-0.423858314376389
396,-227.79698798295976,-0.42414868337743883
397,-227.79783475015842,-0.4249954505760911
398,-227.79784408268415,-0.42500478310182643
399,-227.79786053404166,-0.4250212344593365
400,-227.79788204885375,-0.4250427492714266
