site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_O,upright,5,2.25,-293.512291666846,-0.07571320093882505
atop_O,upright,6,1.9,-293.4215596083077,0.015018857599496727
atop_O,upright,7,1.6,-293.1748231041394,0.26175536176776504
atop_O,upright,8,1.3,-292.56670168117626,0.8698767847309306
atop_O,parallel,0,6.5,-293.4284052348665,-2.1316282072803006e-14
atop_O,parallel,1,5.0,-293.4284052348665,-2.1316282072803006e-14
atop_O,parallel,2,4.0,-293.42802336783575,0.000381867030718297
atop_O,parallel,3,3.25,-293.42975948670403,-0.0013542518375615487
atop_O,parallel,4,2.75,-293.460454375014,-0.03204914014755644
atop_O,parallel,5,2.25,-293.52059559682357,-0.09219036195710117
atop_O,parallel,6,1.9,-293.4509822940531,-0.022577059186652093
atop_O,parallel,7,1.6,-293.2535012181357,0.17490401673078537
atop_O,parallel,8,1.3,-292.74075030425666,0.6876549306098028
atop_O,flipped,0,6.5,-293.4365784659072,0.0
atop_O,flipped,1,5.0,-293.4365784659072,0.0
atop_O,flipped,2,4.0,-293.44631918778305,-0.009740721875857616
atop_O,flipped,3,3.25,-293.51681313315186,-0.08023466724466743
atop_O,flipped,4,2.75,-293.54976479329446,-0.11318632738726819
atop_O,flipped,5,2.25,-293.5144987889061,-0.07792032299892071
atop_O,flipped,6,1.9,-293.28059124142806,0.1559872244791336
atop_O,flipped,7,1.6,-292.8217870188162,0.6147914470909654
atop_O,flipped,8,1.3,-291.79719059359354,1.6393878723136481
bridge_Si_O,upright,0,6.5,-293.4365784659072,-3.552713678800501e-15
bridge_Si_O,upright,1,5.0,-293.4365784659072,-3.552713678800501e-15
bridge_Si_O,upright,2,4.0,-293.4261591589135,0.010419306993693311
bridge_Si_O,upright,3,3.25,-293.44369714853593,-0.007118682628746598
bridge_Si_O,upright,4,2.75,-293.4885545641125,-0.05197609820533344
bridge_Si_O,upright,5,2.25,-293.5167459278309,-0.08016746192373958
bridge_Si_O,upright,6,1.9,-293.40775278019225,0.02882568571493138
bridge_Si_O,upright,7,1.6,-293.16655656983954,0.27002189606764304
bridge_Si_O,upright,8,1.3,-292.5789107471826,0.8576677187245956
bridge_Si_O,parallel,0,6.5,-293.4284052348665,-2.1316282072803006e-14
bridge_Si_O,parallel,1,5.0,-293.4284052348665,-2.1316282072803006e-14
bridge_Si_O,parallel,2,4.0,-293.42107202883096,0.007333206035504247
bridge_Si_O,parallel,3,3.25,-293.4363804791457,-0.00797524427925822
bridge_Si_O,parallel,4,2.75,-293.48079588237056,-0.05239064750409028
bridge_Si_O,parallel,5,2.25,-293.504092515328,-0.07568728046154405
bridge_Si_O,parallel,6,1.9,-293.43285476028177,-0.0044495254153034125
bridge_Si_O,parallel,7,1.6,-293.25184181892985,0.17656341593662006
bridge_Si_O,parallel,8,1.3,-292.79136643522344,0.6370387996430296
bridge_Si_O,flipped,0,6.5,-293.4365784659072,0.0
bridge_Si_O,flipped,1,5.0,-293.4365784659072,0.0
bridge_Si_O,flipped,2,4.0,-293.44284282234116,-0.006264356433973717
bridge_Si_O,flipped,3,3.25,-293.5031229882225,-0.0665445223153256
bridge_Si_O,flipped,4,2.75,-293.5385563261479,-0.10197786024070865
bridge_Si_O,flipped,5,2.25,-293.40731864346185,0.029259822445339978
bridge_Si_O,flipped,6,1.9,-292.90787325099575,0.5287052149114402
bridge_Si_O,flipped,7,1.6,-291.8028000333578,1.6337784325493772
bridge_Si_O,flipped,8,1.3,-289.91621156167776,3.5203669042294337
