temperature_K,time_s,species,phase,mean_count,fraction_per_initial_motif
400.0,0.4,SiF4,gas_product,23.5078125,0.0235078125
400.0,0.4,SiH2F2,gas_product,53.1171875,0.0531171875
400.0,0.4,SiHF3,gas_product,1.3125,0.0013125
400.0,0.45,bridge_NH_F0,surface,31.0546875,0.0310546875
400.0,0.45,bridge_NH_F1,surface,127.5390625,0.1275390625
400.0,0.45,bridge_NH_F2,surface,68.5234375,0.0685234375
400.0,0.45,bridge_NH_F3,surface,37.3203125,0.0373203125
400.0,0.45,bridge_NH_residual,surface,31.8984375,0.0318984375
400.0,0.45,bridge_NH_F0_HF,surface,0.0,0.0
400.0,0.45,bridge_NH_F1_HF,surface,2.96875,0.00296875
400.0,0.45,bridge_NH_F2_HF,surface,0.6953125,0.0006953125
400.0,0.45,bridge_NH_F3_HF,surface,0.0,0.0
400.0,0.45,terminal_NH2_F0,surface,16.09375,0.01609375
400.0,0.45,terminal_NH2_F1,surface,36.828125,0.036828125
400.0,0.45,terminal_NH2_F2,surface,86.1796875,0.0861796875
400.0,0.45,terminal_NH2_F3,surface,6.6015625,0.0066015625
400.0,0.45,terminal_NH2_residual,surface,0.0,0.0
400.0,0.45,terminal_NH2_F0_HF,surface,0.0,0.0
400.0,0.45,terminal_NH2_F1_HF,surface,0.0390625,3.90625e-05
400.0,0.45,terminal_NH2_F2_HF,surface,3.984375,0.003984375
400.0,0.45,terminal_NH2_F3_HF,surface,0.2734375,0.0002734375
400.0,0.45,Si_H_rich_F0,surface,95.203125,0.095203125
400.0,0.45,Si_H_rich_F1,surface,0.0,0.0
400.0,0.45,Si_H_rich_F2,surface,0.0,0.0
400.0,0.45,Si_H_rich_F3,surface,0.0,0.0
400.0,0.45,Si_H_rich_residual,surface,0.0,0.0
400.0,0.45,Si_H_rich_F0_HF,surface,4.796875,0.004796875
400.0,0.45,Si_H_rich_F1_HF,surface,0.0,0.0
400.0,0.45,Si_H_rich_F2_HF,surface,0.0,0.0
400.0,0.45,Si_H_rich_F3_HF,surface,0.0,0.0
400.0,0.45,bridge_N_F0,surface,19.3984375,0.0193984375
400.0,0.45,bridge_N_F1,surface,45.375,0.045375
400.0,0.45,bridge_N_F2,surface,77.7734375,0.0777734375
400.0,0.45,bridge_N_F3,surface,3.0234375,0.0030234375
400.0,0.45,bridge_N_residual,surface,0.0,0.0
400.0,0.45,bridge_N_F0_HF,surface,0.109375,0.000109375
400.0,0.45,bridge_N_F1_HF,surface,0.515625,0.000515625
400.0,0.45,bridge_N_F2_HF,surface,3.6484375,0.0036484375
400.0,0.45,bridge_N_F3_HF,surface,0.15625,0.00015625
400.0,0.45,pre_SiH2F,surface,41.1015625,0.0411015625
400.0,0.45,pre_SiH2F_HF,surface,1.4296875,0.0014296875
400.0,0.45,pre_SiH2F_residual,surface,57.46875,0.05746875
400.0,0.45,pre_SiHF2,surface,94.2734375,0.0942734375
400.0,0.45,pre_SiHF2_HF,surface,4.2734375,0.0042734375
400.0,0.45,pre_SiHF2_residual,surface,1.453125,0.001453125
400.0,0.45,Si_Si_F1,surface,30.5234375,0.0305234375
400.0,0.45,Si_Si_F1_HF,surface,0.71875,0.00071875
400.0,0.45,Si_Si_cleaved_F2_H,surface,68.7578125,0.0687578125
400.0,0.45,HF,reservoir_net,-1115.8828125,-1.1158828125
400.0,0.45,H2,gas_product,0.0,0.0
400.0,0.45,NH3,gas_product,237.8203125,0.2378203125
400.0,0.45,SiF4,gas_product,31.8984375,0.0318984375
400.0,0.45,SiH2F2,gas_product,57.46875,0.05746875
400.0,0.45,SiHF3,gas_product,1.453125,0.001453125
400.0,0.5,bridge_NH_F0,surface,24.1953125,0.0241953125
400.0,0.5,bridge_NH_F1,surface,117.890625,0.117890625
400.0,0.5,bridge_NH_F2,surface,70.21875,0.07021875
400.0,0.5,bridge_NH_F3,surface,42.484375,0.042484375
400.0,0.5,bridge_NH_residual,surface,41.5390625,0.0415390625
400.0,0.5,bridge_NH_F0_HF,surface,0.0,0.0
400.0,0.5,bridge_NH_F1_HF,surface,2.953125,0.002953125
400.0,0.5,bridge_NH_F2_HF,surface,0.71875,0.00071875
400.0,0.5,bridge_NH_F3_HF,surface,0.0,0.0
400.0,0.5,terminal_NH2_F0,surface,12.734375,0.012734375
400.0,0.5,terminal_NH2_F1,surface,31.8984375,0.0318984375
400.0,0.5,terminal_NH2_F2,surface,92.5625,0.0925625
400.0,0.5,terminal_NH2_F3,surface,8.125,0.008125
400.0,0.5,terminal_NH2_residual,surface,0.0,0.0
400.0,0.5,terminal_NH2_F0_HF,surface,0.0,0.0
400.0,0.5,terminal_NH2_F1_HF,surface,0.0859375,8.59375e-05
400.0,0.5,terminal_NH2_F2_HF,surface,4.3046875,0.0043046875
400.0,0.5,terminal_NH2_F3_HF,surface,0.2890625,0.0002890625
400.0,0.5,Si_H_rich_F0,surface,95.109375,0.095109375
400.0,0.5,Si_H_rich_F1,surface,0.0,0.0
400.0,0.5,Si_H_rich_F2,surface,0.0,0.0
400.0,0.5,Si_H_rich_F3,surface,0.0,0.0
400.0,0.5,Si_H_rich_residual,surface,0.0,0.0
400.0,0.5,Si_H_rich_F0_HF,surface,4.890625,0.004890625
400.0,0.5,Si_H_rich_F1_HF,surface,0.0,0.0
400.0,0.5,Si_H_rich_F2_HF,surface,0.0,0.0
400.0,0.5,Si_H_rich_F3_HF,surface,0.0,0.0
400.0,0.5,bridge_N_F0,surface,15.3671875,0.0153671875
400.0,0.5,bridge_N_F1,surface,41.375,0.041375
400.0,0.5,bridge_N_F2,surface,84.78125,0.08478125
400.0,0.5,bridge_N_F3,surface,3.9140625,0.0039140625
400.0,0.5,bridge_N_residual,surface,0.0,0.0
400.0,0.5,bridge_N_F0_HF,surface,0.09375,9.375e-05
400.0,0.5,bridge_N_F1_HF,surface,0.4375,0.0004375
400.0,0.5,bridge_N_F2_HF,surface,3.8359375,0.0038359375
400.0,0.5,bridge_N_F3_HF,surface,0.1953125,0.0001953125
400.0,0.5,pre_SiH2F,surface,37.6015625,0.0376015625
400.0,0.5,pre_SiH2F_HF,surface,1.1328125,0.0011328125
400.0,0.5,pre_SiH2F_residual,surface,61.265625,0.061265625
400.0,0.5,pre_SiHF2,surface,93.7578125,0.0937578125
400.0,0.5,pre_SiHF2_HF,surface,4.6015625,0.0046015625
400.0,0.5,pre_SiHF2_residual,surface,1.640625,0.001640625
400.0,0.5,Si_Si_F1,surface,26.578125,0.026578125
400.0,0.5,Si_Si_F1_HF,surface,0.703125,0.000703125
400.0,0.5,Si_Si_cleaved_F2_H,surface,72.71875,0.07271875
400.0,0.5,HF,reservoir_net,-1198.53125,-1.19853125
400.0,0.5,H2,gas_product,0.0,0.0
400.0,0.5,NH3,gas_product,250.9609375,0.2509609375
400.0,0.5,SiF4,gas_product,41.5390625,0.0415390625
400.0,0.5,SiH2F2,gas_product,61.265625,0.061265625
400.0,0.5,SiHF3,gas_product,1.640625,0.001640625
400.0,0.55,bridge_NH_F0,surface,18.75,0.01875
400.0,0.55,bridge_NH_F1,surface,109.046875,0.109046875
400.0,0.55,bridge_NH_F2,surface,70.1875,0.0701875
400.0,0.55,bridge_NH_F3,surface,45.9296875,0.0459296875
400.0,0.55,bridge_NH_residual,surface,52.984375,0.052984375
400.0,0.55,bridge_NH_F0_HF,surface,0.0,0.0
400.0,0.55,bridge_NH_F1_HF,surface,2.5,0.0025
400.0,0.55,bridge_NH_F2_HF,surface,0.6015625,0.0006015625
400.0,0.55,bridge_NH_F3_HF,surface,0.0,0.0
400.0,0.55,terminal_NH2_F0,surface,9.9296875,0.0099296875
400.0,0.55,terminal_NH2_F1,surface,27.7421875,0.0277421875
400.0,0.55,terminal_NH2_F2,surface,97.875,0.097875
400.0,0.55,terminal_NH2_F3,surface,9.6171875,0.0096171875
400.0,0.55,terminal_NH2_residual,surface,0.0,0.0
400.0,0.55,terminal_NH2_F0_HF,surface,0.0,0.0
400.0,0.55,terminal_NH2_F1_HF,surface,0.0234375,2.34375e-05
400.0,0.55,terminal_NH2_F2_HF,surface,4.3125,0.0043125
400.0,0.55,terminal_NH2_F3_HF,surface,0.5,0.0005
400.0,0.55,Si_H_rich_F0,surface,94.921875,0.094921875
400.0,0.55,Si_H_rich_F1,surface,0.0,0.0
400.0,0.55,Si_H_rich_F2,surface,0.0,0.0
400.0,0.55,Si_H_rich_F3,surface,0.0,0.0
400.0,0.55,Si_H_rich_residual,surface,0.0,0.0
400.0,0.55,Si_H_rich_F0_HF,surface,5.078125,0.005078125
400.0,0.55,Si_H_rich_F1_HF,surface,0.0,0.0
400.0,0.55,Si_H_rich_F2_HF,surface,0.0,0.0
400.0,0.55,Si_H_rich_F3_HF,surface,0.0,0.0
400.0,0.55,bridge_N_F0,surface,12.359375,0.012359375
400.0,0.55,bridge_N_F1,surface,36.3828125,0.0363828125
400.0,0.55,bridge_N_F2,surface,91.6953125,0.0916953125
400.0,0.55,bridge_N_F3,surface,4.8671875,0.0048671875
400.0,0.55,bridge_N_residual,surface,0.0,0.0
400.0,0.55,bridge_N_F0_HF,surface,0.0546875,5.46875e-05
400.0,0.55,bridge_N_F1_HF,surface,0.4296875,0.0004296875
400.0,0.55,bridge_N_F2_HF,surface,4.046875,0.004046875
400.0,0.55,bridge_N_F3_HF,surface,0.1640625,0.0001640625
400.0,0.55,pre_SiH2F,surface,34.28125,0.03428125
400.0,0.55,pre_SiH2F_HF,surface,0.9609375,0.0009609375
400.0,0.55,pre_SiH2F_residual,surface,64.7578125,0.0647578125
400.0,0.55,pre_SiHF2,surface,93.7421875,0.0937421875
400.0,0.55,pre_SiHF2_HF,surface,4.46875,0.00446875
400.0,0.55,pre_SiHF2_residual,surface,1.7890625,0.0017890625
400.0,0.55,Si_Si_F1,surface,23.2421875,0.0232421875
400.0,0.55,Si_Si_F1_HF,surface,0.75,0.00075
400.0,0.55,Si_Si_cleaved_F2_H,surface,76.0078125,0.0760078125
400.0,0.55,HF,reservoir_net,-1275.1796875,-1.2751796875
400.0,0.55,H2,gas_product,0.0,0.0
400.0,0.55,NH3,gas_product,262.4921875,0.2624921875
400.0,0.55,SiF4,gas_product,52.984375,0.052984375
400.0,0.55,SiH2F2,gas_product,64.7578125,0.0647578125
400.0,0.55,SiHF3,gas_product,1.7890625,0.0017890625
400.0,0.6000000000000001,bridge_NH_F0,surface,14.53125,0.01453125
400.0,0.6000000000000001,bridge_NH_F1,surface,99.3046875,0.0993046875
400.0,0.6000000000000001,bridge_NH_F2,surface,69.25,0.06925
400.0,0.6000000000000001,bridge_NH_F3,surface,48.640625,0.048640625
400.0,0.6000000000000001,bridge_NH_residual,surface,65.2109375,0.0652109375
400.0,0.6000000000000001,bridge_NH_F0_HF,surface,0.0,0.0
400.0,0.6000000000000001,bridge_NH_F1_HF,surface,2.4609375,0.0024609375
400.0,0.6000000000000001,bridge_NH_F2_HF,surface,0.6015625,0.0006015625
400.0,0.6000000000000001,bridge_NH_F3_HF,surface,0.0,0.0
400.0,0.6000000000000001,terminal_NH2_F0,surface,7.796875,0.007796875
400.0,0.6000000000000001,terminal_NH2_F1,surface,23.7421875,0.0237421875
400.0,0.6000000000000001,terminal_NH2_F2,surface,101.6953125,0.1016953125
400.0,0.6000000000000001,terminal_NH2_F3,surface,11.5234375,0.0115234375
400.0,0.6000000000000001,terminal_NH2_residual,surface,0.0,0.0
400.0,0.6000000000000001,terminal_NH2_F0_HF,surface,0.0,0.0
400.0,0.6000000000000001,terminal_NH2_F1_HF,surface,0.0234375,2.34375e-05
400.0,0.6000000000000001,terminal_NH2_F2_HF,surface,4.65625,0.00465625
400.0,0.6000000000000001,terminal_NH2_F3_HF,surface,0.5625,0.0005625
400.0,0.6000000000000001,Si_H_rich_F0,surface,95.4453125,0.0954453125
400.0,0.6000000000000001,Si_H_rich_F1,surface,0.0,0.0
400.0,0.6000000000000001,Si_H_rich_F2,surface,0.0,0.0
400.0,0.6000000000000001,Si_H_rich_F3,surface,0.0,0.0
400.0,0.6000000000000001,Si_H_rich_residual,surface,0.0,0.0
400.0,0.6000000000000001,Si_H_rich_F0_HF,surface,4.5546875,0.0045546875
400.0,0.6000000000000001,Si_H_rich_F1_HF,surface,0.0,0.0
400.0,0.6000000000000001,Si_H_rich_F2_HF,surface,0.0,0.0
400.0,0.6000000000000001,Si_H_rich_F3_HF,surface,0.0,0.0
400.0,0.6000000000000001,bridge_N_F0,surface,9.8359375,0.0098359375
400.0,0.6000000000000001,bridge_N_F1,surface,31.703125,0.031703125
400.0,0.6000000000000001,bridge_N_F2,surface,97.03125,0.09703125
400.0,0.6000000000000001,bridge_N_F3,surface,5.8984375,0.0058984375
400.0,0.6000000000000001,bridge_N_residual,surface,0.0,0.0
400.0,0.6000000000000001,bridge_N_F0_HF,surface,0.078125,7.8125e-05
400.0,0.6000000000000001,bridge_N_F1_HF,surface,0.28125,0.00028125
400.0,0.6000000000000001,bridge_N_F2_HF,surface,4.90625,0.00490625
400.0,0.6000000000000001,bridge_N_F3_HF,surface,0.265625,0.000265625
400.0,0.6000000000000001,pre_SiH2F,surface,31.1796875,0.0311796875
400.0,0.6000000000000001,pre_SiH2F_HF,surface,0.8671875,0.0008671875
400.0,0.6000000000000001,pre_SiH2F_residual,surface,67.953125,0.067953125
400.0,0.6000000000000001,pre_SiHF2,surface,93.6171875,0.0936171875
400.0,0.6000000000000001,pre_SiHF2_HF,surface,4.4375,0.0044375
400.0,0.6000000000000001,pre_SiHF2_residual,surface,1.9453125,0.0019453125
400.0,0.6000000000000001,Si_Si_F1,surface,20.6640625,0.0206640625
400.0,0.6000000000000001,Si_Si_F1_HF,surface,0.5,0.0005
400.0,0.6000000000000001,Si_Si_cleaved_F2_H,surface,78.8359375,0.0788359375
400.0,0.6000000000000001,HF,reservoir_net,-1348.2421875,-1.3482421875
400.0,0.6000000000000001,H2,gas_product,0.0,0.0
400.0,0.6000000000000001,NH3,gas_product,272.7265625,0.2727265625
400.0,0.6000000000000001,SiF4,gas_product,65.2109375,0.0652109375
400.0,0.6000000000000001,SiH2F2,gas_product,67.953125,0.067953125
400.0,0.6000000000000001,SiHF3,gas_product,1.9453125,0.0019453125
400.0,0.65,bridge_NH_F0,surface,11.109375,0.011109375
400.0,0.65,bridge_NH_F1,surface,90.5703125,0.0905703125
400.0,0.65,bridge_NH_F2,surface,67.984375,0.067984375
400.0,0.65,bridge_NH_F3,surface,50.3359375,0.0503359375
400.0,0.65,bridge_NH_residual,surface,77.1796875,0.0771796875
400.0,0.65,bridge_NH_F0_HF,surface,0.0,0.0
400.0,0.65,bridge_NH_F1_HF,surface,2.1484375,0.0021484375
400.0,0.65,bridge_NH_F2_HF,surface,0.671875,0.000671875
400.0,0.65,bridge_NH_F3_HF,surface,0.0,0.0
400.0,0.65,terminal_NH2_F0,surface,6.1796875,0.0061796875
400.0,0.65,terminal_NH2_F1,surface,20.0546875,0.0200546875
400.0,0.65,terminal_NH2_F2,surface,104.828125,0.104828125
400.0,0.65,terminal_NH2_F3,surface,13.3046875,0.0133046875
400.0,0.65,terminal_NH2_residual,surface,0.0,0.0
400.0,0.65,terminal_NH2_F0_HF,surface,0.0,0.0
400.0,0.65,terminal_NH2_F1_HF,surface,0.0234375,2.34375e-05
400.0,0.65,terminal_NH2_F2_HF,surface,4.9765625,0.0049765625
400.0,0.65,terminal_NH2_F3_HF,surface,0.6328125,0.0006328125
400.0,0.65,Si_H_rich_F0,surface,95.5390625,0.0955390625
400.0,0.65,Si_H_rich_F1,surface,0.0,0.0
400.0,0.65,Si_H_rich_F2,surface,0.0,0.0
400.0,0.65,Si_H_rich_F3,surface,0.0,0.0
400.0,0.65,Si_H_rich_residual,surface,0.0,0.0
400.0,0.65,Si_H_rich_F0_HF,surface,4.4609375,0.0044609375
400.0,0.65,Si_H_rich_F1_HF,surface,0.0,0.0
400.0,0.65,Si_H_rich_F2_HF,surface,0.0,0.0
400.0,0.65,Si_H_rich_F3_HF,surface,0.0,0.0
400.0,0.65,bridge_N_F0,surface,7.8203125,0.0078203125
400.0,0.65,bridge_N_F1,surface,27.671875,0.027671875
400.0,0.65,bridge_N_F2,surface,102.03125,0.10203125
400.0,0.65,bridge_N_F3,surface,6.953125,0.006953125
400.0,0.65,bridge_N_residual,surface,0.0,0.0
400.0,0.65,bridge_N_F0_HF,surface,0.0625,6.25e-05
400.0,0.65,bridge_N_F1_HF,surface,0.3203125,0.0003203125
400.0,0.65,bridge_N_F2_HF,surface,4.8203125,0.0048203125
400.0,0.65,bridge_N_F3_HF,surface,0.3203125,0.0003203125
400.0,0.65,pre_SiH2F,surface,28.3515625,0.0283515625
400.0,0.65,pre_SiH2F_HF,surface,0.9296875,0.0009296875
400.0,0.65,pre_SiH2F_residual,surface,70.71875,0.07071875
400.0,0.65,pre_SiHF2,surface,93.484375,0.093484375
400.0,0.65,pre_SiHF2_HF,surface,4.3984375,0.0043984375
400.0,0.65,pre_SiHF2_residual,surface,2.1171875,0.0021171875
400.0,0.65,Si_Si_F1,surface,18.1875,0.0181875
400.0,0.65,Si_Si_F1_HF,surface,0.4765625,0.0004765625
400.0,0.65,Si_Si_cleaved_F2_H,surface,81.3359375,0.0813359375
400.0,0.65,HF,reservoir_net,-1413.1875,-1.4131875
400.0,0.65,H2,gas_product,0.0,0.0
400.0,0.65,NH3,gas_product,281.5,0.2815
400.0,0.65,SiF4,gas_product,77.1796875,0.0771796875
400.0,0.65,SiH2F2,gas_product,70.71875,0.07071875
400.0,0.65,SiHF3,gas_product,2.1171875,0.0021171875
400.0,0.7000000000000001,bridge_NH_F0,surface,8.5703125,0.0085703125
400.0,0.7000000000000001,bridge_NH_F1,surface,81.0703125,0.0810703125
400.0,0.7000000000000001,bridge_NH_F2,surface,66.2578125,0.0662578125
400.0,0.7000000000000001,bridge_NH_F3,surface,51.59375,0.05159375
400.0,0.7000000000000001,bridge_NH_residual,surface,89.9296875,0.0899296875
400.0,0.7000000000000001,bridge_NH_F0_HF,surface,0.0,0.0
400.0,0.7000000000000001,bridge_NH_F1_HF,surface,2.0625,0.0020625
400.0,0.7000000000000001,bridge_NH_F2_HF,surface,0.515625,0.000515625
400.0,0.7000000000000001,bridge_NH_F3_HF,surface,0.0,0.0
400.0,0.7000000000000001,terminal_NH2_F0,surface,4.75,0.00475
400.0,0.7000000000000001,terminal_NH2_F1,surface,16.9140625,0.0169140625
400.0,0.7000000000000001,terminal_NH2_F2,surface,107.453125,0.107453125
400.0,0.7000000000000001,terminal_NH2_F3,surface,15.203125,0.015203125
400.0,0.7000000000000001,terminal_NH2_residual,surface,0.0,0.0
400.0,0.7000000000000001,terminal_NH2_F0_HF,surface,0.0,0.0
400.0,0.7000000000000001,terminal_NH2_F1_HF,surface,0.0234375,2.34375e-05
400.0,0.7000000000000001,terminal_NH2_F2_HF,surface,4.9453125,0.0049453125
400.0,0.7000000000000001,terminal_NH2_F3_HF,surface,0.7109375,0.0007109375
400.0,0.7000000000000001,Si_H_rich_F0,surface,95.0859375,0.0950859375
400.0,0.7000000000000001,Si_H_rich_F1,surface,0.0,0.0
400.0,0.7000000000000001,Si_H_rich_F2,surface,0.0,0.0
400.0,0.7000000000000001,Si_H_rich_F3,surface,0.0,0.0
400.0,0.7000000000000001,Si_H_rich_residual,surface,0.0,0.0
400.0,0.7000000000000001,Si_H_rich_F0_HF,surface,4.9140625,0.0049140625
400.0,0.7000000000000001,Si_H_rich_F1_HF,surface,0.0,0.0
400.0,0.7000000000000001,Si_H_rich_F2_HF,surface,0.0,0.0
400.0,0.7000000000000001,Si_H_rich_F3_HF,surface,0.0,0.0
400.0,0.7000000000000001,bridge_N_F0,surface,6.2578125,0.0062578125
400.0,0.7000000000000001,bridge_N_F1,surface,24.1875,0.0241875
400.0,0.7000000000000001,bridge_N_F2,surface,105.7734375,0.1057734375
400.0,0.7000000000000001,bridge_N_F3,surface,8.046875,0.008046875
400.0,0.7000000000000001,bridge_N_residual,surface,0.0,0.0
400.0,0.7000000000000001,bridge_N_F0_HF,surface,0.0234375,2.34375e-05
400.0,0.7000000000000001,bridge_N_F1_HF,surface,0.3125,0.0003125
400.0,0.7000000000000001,bridge_N_F2_HF,surface,5.03125,0.00503125
400.0,0.7000000000000001,bridge_N_F3_HF,surface,0.3671875,0.0003671875
400.0,0.7000000000000001,pre_SiH2F,surface,25.8984375,0.0258984375
400.0,0.7000000000000001,pre_SiH2F_HF,surface,0.859375,0.000859375
400.0,0.7000000000000001,pre_SiH2F_residual,surface,73.2421875,0.0732421875
400.0,0.7000000000000001,pre_SiHF2,surface,93.1015625,0.0931015625
400.0,0.7000000000000001,pre_SiHF2_HF,surface,4.6171875,0.0046171875
400.0,0.7000000000000001,pre_SiHF2_residual,surface,2.28125,0.00228125
400.0,0.7000000000000001,Si_Si_F1,surface,16.046875,0.016046875
400.0,0.7000000000000001,Si_Si_F1_HF,surface,0.375,0.000375
400.0,0.7000000000000001,Si_Si_cleaved_F2_H,surface,83.578125,0.083578125
400.0,0.7000000000000001,HF,reservoir_net,-1475.8671875,-1.4758671875
400.0,0.7000000000000001,H2,gas_product,0.0,0.0
400.0,0.7000000000000001,NH3,gas_product,289.4765625,0.2894765625
400.0,0.7000000000000001,SiF4,gas_product,89.9296875,0.0899296875
400.0,0.7000000000000001,SiH2F2,gas_product,73.2421875,0.0732421875
400.0,0.7000000000000001,SiHF3,gas_product,2.28125,0.00228125
400.0,0.75,bridge_NH_F0,surface,6.6328125,0.0066328125
400.0,0.75,bridge_NH_F1,surface,72.453125,0.072453125
400.0,0.75,bridge_NH_F2,surface,63.5078125,0.0635078125
400.0,0.75,bridge_NH_F3,surface,52.5,0.0525
400.0,0.75,bridge_NH_residual,surface,102.7109375,0.1027109375
400.0,0.75,bridge_NH_F0_HF,surface,0.0,0.0
400.0,0.75,bridge_NH_F1_HF,surface,1.796875,0.001796875
400.0,0.75,bridge_NH_F2_HF,surface,0.3984375,0.0003984375
400.0,0.75,bridge_NH_F3_HF,surface,0.0,0.0
400.0,0.75,terminal_NH2_F0,surface,3.7109375,0.0037109375
400.0,0.75,terminal_NH2_F1,surface,14.3671875,0.0143671875
400.0,0.75,terminal_NH2_F2,surface,109.0625,0.1090625
400.0,0.75,terminal_NH2_F3,surface,17.1171875,0.0171171875
400.0,0.75,terminal_NH2_residual,surface,0.0,0.0
400.0,0.75,terminal_NH2_F0_HF,surface,0.0,0.0
400.0,0.75,terminal_NH2_F1_HF,surface,0.015625,1.5625e-05
400.0,0.75,terminal_NH2_F2_HF,surface,4.9140625,0.0049140625
400.0,0.75,terminal_NH2_F3_HF,surface,0.8125,0.0008125
400.0,0.75,Si_H_rich_F0,surface,95.25,0.09525
400.0,0.75,Si_H_rich_F1,surface,0.0,0.0
400.0,0.75,Si_H_rich_F2,surface,0.0,0.0
400.0,0.75,Si_H_rich_F3,surface,0.0,0.0
400.0,0.75,Si_H_rich_residual,surface,0.0,0.0
400.0,0.75,Si_H_rich_F0_HF,surface,4.75,0.00475
400.0,0.75,Si_H_rich_F1_HF,surface,0.0,0.0
400.0,0.75,Si_H_rich_F2_HF,surface,0.0,0.0
400.0,0.75,Si_H_rich_F3_HF,surface,0.0,0.0
400.0,0.75,bridge_N_F0,surface,4.9765625,0.0049765625
400.0,0.75,bridge_N_F1,surface,20.890625,0.020890625
400.0,0.75,bridge_N_F2,surface,109.3203125,0.1093203125
400.0,0.75,bridge_N_F3,surface,9.03125,0.00903125
400.0,0.75,bridge_N_residual,surface,0.0,0.0
400.0,0.75,bridge_N_F0_HF,surface,0.015625,1.5625e-05
400.0,0.75,bridge_N_F1_HF,surface,0.3203125,0.0003203125
400.0,0.75,bridge_N_F2_HF,surface,5.0390625,0.0050390625
400.0,0.75,bridge_N_F3_HF,surface,0.40625,0.00040625
400.0,0.75,pre_SiH2F,surface,23.8515625,0.0238515625
400.0,0.75,pre_SiH2F_HF,surface,0.609375,0.000609375
400.0,0.75,pre_SiH2F_residual,surface,75.5390625,0.0755390625
400.0,0.75,pre_SiHF2,surface,93.0546875,0.0930546875
400.0,0.75,pre_SiHF2_HF,surface,4.515625,0.004515625
400.0,0.75,pre_SiHF2_residual,surface,2.4296875,0.0024296875
400.0,0.75,Si_Si_F1,surface,13.9609375,0.0139609375
400.0,0.75,Si_Si_F1_HF,surface,0.359375,0.000359375
400.0,0.75,Si_Si_cleaved_F2_H,surface,85.6796875,0.0856796875
400.0,0.75,HF,reservoir_net,-1532.375,-1.532375
400.0,0.75,H2,gas_product,0.0,0.0
400.0,0.75,NH3,gas_product,296.125,0.296125
400.0,0.75,SiF4,gas_product,102.7109375,0.1027109375
400.0,0.75,SiH2F2,gas_product,75.5390625,0.0755390625
400.0,0.75,SiHF3,gas_product,2.4296875,0.0024296875
400.0,0.8,bridge_NH_F0,surface,5.28125,0.00528125
400.0,0.8,bridge_NH_F1,surface,65.3203125,0.0653203125
400.0,0.8,bridge_NH_F2,surface,59.734375,0.059734375
400.0,0.8,bridge_NH_F3,surface,52.421875,0.052421875
400.0,0.8,bridge_NH_residual,surface,115.3125,0.1153125
400.0,0.8,bridge_NH_F0_HF,surface,0.0,0.0
400.0,0.8,bridge_NH_F1_HF,surface,1.421875,0.001421875
400.0,0.8,bridge_NH_F2_HF,surface,0.5078125,0.0005078125
400.0,0.8,bridge_NH_F3_HF,surface,0.0,0.0
400.0,0.8,terminal_NH2_F0,surface,2.9609375,0.0029609375
400.0,0.8,terminal_NH2_F1,surface,12.203125,0.012203125
400.0,0.8,terminal_NH2_F2,surface,109.421875,0.109421875
400.0,0.8,terminal_NH2_F3,surface,19.2109375,0.0192109375
400.0,0.8,terminal_NH2_residual,surface,0.0,0.0
400.0,0.8,terminal_NH2_F0_HF,surface,0.0,0.0
400.0,0.8,terminal_NH2_F1_HF,surface,0.0234375,2.34375e-05
400.0,0.8,terminal_NH2_F2_HF,surface,5.1875,0.0051875
400.0,0.8,terminal_NH2_F3_HF,surface,0.9921875,0.0009921875
400.0,0.8,Si_H_rich_F0,surface,95.1171875,0.0951171875
400.0,0.8,Si_H_rich_F1,surface,0.0,0.0
400.0,0.8,Si_H_rich_F2,surface,0.0,0.0
400.0,0.8,Si_H_rich_F3,surface,0.0,0.0
400.0,0.8,Si_H_rich_residual,surface,0.0,0.0
400.0,0.8,Si_H_rich_F0_HF,surface,4.8828125,0.0048828125
400.0,0.8,Si_H_rich_F1_HF,surface,0.0,0.0
400.0,0.8,Si_H_rich_F2_HF,surface,0.0,0.0
400.0,0.8,Si_H_rich_F3_HF,surface,0.0,0.0
400.0,0.8,bridge_N_F0,surface,4.0859375,0.0040859375
400.0,0.8,bridge_N_F1,surface,18.125,0.018125
400.0,0.8,bridge_N_F2,surface,112.015625,0.112015625
400.0,0.8,bridge_N_F3,surface,10.015625,0.010015625
400.0,0.8,bridge_N_residual,surface,0.0,0.0
400.0,0.8,bridge_N_F0_HF,surface,0.0,0.0
400.0,0.8,bridge_N_F1_HF,surface,0.140625,0.000140625
400.0,0.8,bridge_N_F2_HF,surface,5.1328125,0.0051328125
400.0,0.8,bridge_N_F3_HF,surface,0.484375,0.000484375
400.0,0.8,pre_SiH2F,surface,21.734375,0.021734375
400.0,0.8,pre_SiH2F_HF,surface,0.7109375,0.0007109375
400.0,0.8,pre_SiH2F_residual,surface,77.5546875,0.0775546875
400.0,0.8,pre_SiHF2,surface,92.8515625,0.0928515625
400.0,0.8,pre_SiHF2_HF,surface,4.578125,0.004578125
400.0,0.8,pre_SiHF2_residual,surface,2.5703125,0.0025703125
400.0,0.8,Si_Si_F1,surface,12.03125,0.01203125
400.0,0.8,Si_Si_F1_HF,surface,0.3203125,0.0003203125
400.0,0.8,Si_Si_cleaved_F2_H,surface,87.6484375,0.0876484375
400.0,0.8,HF,reservoir_net,-1584.015625,-1.584015625
